id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
615166654611161834,Bright 1 bedroom apartment in lively Leith,36158249,Julia,,Great Junction Street,55.97399,-3.17921,Entire home/apt,,2,33,2024-08-23,1.19,1,0,13,
615210678661736607,Adorable 1-bedroom home with free parking.,331736353,Bożena,,Hyvots and Gilmerton,55.902634,-3.143218,Entire home/apt,116,1,195,2024-09-10,6.75,1,315,84,
616980756912973929,"Spacious and bright tenement flat, Stockbridge",81275001,Elliott,,Comely Bank,55.95835,-3.2188,Entire home/apt,150,2,28,2024-07-17,1.04,1,165,9,
617138392060699368,"Stylish, quiet, centrally located 2 bed flat.",101053813,Matthew,,Blackhall,55.95676,-3.25104,Entire home/apt,148,5,18,2024-09-06,0.72,1,182,11,EH-76588-F
617297188649280903,Entire flat to rent in Leith. 15 min Princess St,40365616,Viktor,,Meadowbank and Abbeyhill North,55.95933254735957,-3.171591836370176,Entire home/apt,102,1,203,2024-09-06,7.22,7,45,85,
617414022993113370,2 Bedroom by Edinburgh Castle,343077505,Brandon,,"Old Town, Princes Street and Leith Street",55.94784,-3.19535,Entire home/apt,325,1,20,2024-04-12,0.72,5,150,4,
617470787252841290,"Quiet, cosy 1-bed + sofa-bed near city centre",132933818,Adam,,Hillside and Calton Hill,55.95804,-3.17551,Entire home/apt,97,3,24,2024-08-02,0.88,1,2,6,
617928226995452878,Double room - central location,312594846,Jade,,Restalrig and Lochend,55.96059,-3.15437,Private room,,1,41,2024-06-10,3.15,1,0,33,
619218653814883626,Lovely room available with beautiful outdoor space,365616814,Abigail,,Merchiston and Greenhill,55.930279,-3.208486,Private room,80,1,10,2024-08-25,0.35,1,71,6,
619352679966189512,Castle View 5,79946171,Marcus,,Tollcross,55.94586,-3.19654,Entire home/apt,127,3,230,2024-09-06,8.61,1,60,90,
619413821750876215,Cosy maisonette in a lovely & quiet neighbourhood,256681224,Liam,,Mountcastle,55.94994,-3.13138,Entire home/apt,123,7,6,2024-08-16,0.48,1,6,5,EH-68786-F
619423209291340938,Edinburgh Playhouse Cheerful 4 bedroom house,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.95738,-3.18426,Entire home/apt,244,2,91,2024-09-03,3.28,3,63,43,
619929002279285578,3 bed apartment ideal for exploring the Old Town,65331433,Suzanne,,Meadows and Southside,55.93894958496094,-3.1791279315948486,Entire home/apt,301,2,19,2024-09-10,1.25,17,183,17,EH-69561-F
620115421233792616,Royal Mile Modern Apartment by Castle Sleeps 4,457588023,Charlie,,"Old Town, Princes Street and Leith Street",55.94841,-3.19493,Entire home/apt,300,3,84,2024-08-15,3.05,1,302,26,
620239055879947117,private room in New Town Georgian main door flat.,28350068,Julie-Ann,,"Old Town, Princes Street and Leith Street",55.95615,-3.18815,Private room,84,2,202,2024-09-12,7.29,1,78,89,EH-69690-F
620328595542120565,Bedroom with private shower room and free parking,19124099,Drew & Tom,,Meadowbank and Abbeyhill North,55.95886,-3.16879,Private room,99,3,262,2024-09-09,9.31,1,59,90,
620652153110981984,Lovely 2 bed apartment with free parking,457705980,John,,Great Junction Street,55.97424,-3.17059,Entire home/apt,166,2,86,2024-09-07,3.07,1,39,49,
620737153196716951,Dean village studio apartment,201600360,David,,Deans Village,55.9536,-3.21703,Entire home/apt,153,1,26,2024-08-16,0.99,39,315,7,
620955011312392912,"White house in Edinburgh,  2 bedroom good location",457775800,Svetlana,,Niddrie,55.93427,-3.11775,Entire home/apt,164,1,173,2024-09-09,6.24,3,8,86,
621444788055244876,Cosy room in historic Marchmont,33702352,Morven,,Marchmont East and Sciennes,55.93808,-3.19402,Private room,107,4,28,2024-09-07,1.05,1,51,8,EH-70686-P
621462312423256576,Modern 1-bedroom flat in Central Edinburgh,55957400,Bill,,Meadows and Southside,55.94461,-3.19457,Entire home/apt,,2,13,2024-06-29,0.46,1,0,2,
621513867364553071,Double room in artsy flat in Leith/Portobello,127538652,Pako,,Restalrig (Loganlea) and Craigentinny West,55.95921,-3.14791,Private room,76,2,94,2024-09-12,3.61,1,0,46,
621542805327028615,Beautiful Room in Exceptional Edinburgh Apartment,69652477,Ailsa,,New Town East and Gayfield,55.958031,-3.194352,Private room,,1,55,2024-08-28,2.16,2,0,26,
621764085110538752,Lovely Festival Flat,10078285,Click And Rent Edinburgh,,Dalry and Fountainbridge,55.94542,-3.2127,Entire home/apt,139,3,59,2024-08-26,2.21,14,3,30,
622348531269781995,Double Room in Traditional Edinburgh Flat Polwarth,61134443,Carlos,,Polwarth,55.93952,-3.22134,Private room,111,1,54,2024-09-08,2.06,1,171,21,
622434653474182349,Beautiful quiet room close to King's buildings.,453733509,Leila,,"Blackford, West Mains and Mayfield Road",55.92731,-3.17887,Private room,89,3,34,2024-09-09,1.29,2,339,13,
622809716778999272,Cheerful Home with Garden at Leith Links Park,597415,Daniela,,Western Harbour and Leith Docks,55.96922,-3.14759,Entire home/apt,184,1,125,2024-08-25,4.49,8,57,58,EH-70761-F
623058242669854033,Warm Apartment On the Doorstep of Holyrood Palace,253065951,Valentino,,Abbeyhill,55.95521,-3.16701,Entire home/apt,125,3,192,2024-08-25,6.73,5,214,60,
623587730612797986,2 bed apartment ideal for exploring  the Old Town,65331433,Suzanne,,Meadows and Southside,55.93891143798828,-3.179060935974121,Entire home/apt,248,2,10,2024-08-27,0.50,17,260,8,EH-69551-F
623623126173849478,Edlets Edinburgh Large Group Accommodation,21906467,Alison,,Dalry and Fountainbridge,55.93945,-3.21754,Entire home/apt,,3,0,,,63,316,0,
623624862553881631,The Castle Hub .. … a magical stay!,33458607,Darren,,"Old Town, Princes Street and Leith Street",55.94778,-3.19356,Entire home/apt,205,1,213,2024-08-29,7.75,2,182,101,
623684167214399039,8 Royal Mille Mansions,436142054,Samir,,"Old Town, Princes Street and Leith Street",55.94945,-3.18701,Entire home/apt,231,1,25,2024-08-13,0.89,1,325,14,
623815964990109093,3 bedroom apartment in heart of Edinburgh,458871679,Eve,,Broughton South,55.962666,-3.183403,Entire home/apt,290,2,47,2024-09-09,1.77,1,287,26,
624306360016394476,Student HMO 4 large flat in Gorgie with balcony,29624831,Lorna,,Gorgie West,55.93557,-3.24076,Entire home/apt,,21,0,,,10,0,0,
624331846755151624,"Stylish Apt, Fettes Edinburgh. With Free Parking.",458535900,Kenneth,,"Craigleith, Orchard Brae and Crewe Toll",55.967613,-3.228514,Entire home/apt,180,3,87,2024-09-12,3.13,1,282,41,EH-70618-F
624444357026014983,Gorgeous 3-Bedroom Apt Next to Castle & Royal Mile,3347799,Craig,,"Old Town, Princes Street and Leith Street",55.94985,-3.19543,Entire home/apt,490,2,76,2024-08-24,2.74,31,287,24,
625120745805305966,Castle Den - 1 bedroom flat in Grassmarket,456481962,Rebecca And Nathaniel,,Tollcross,55.94637,-3.19868,Entire home/apt,171,1,200,2024-08-26,7.18,1,24,83,TLN: EH-70958-P
625843004916009147,Garden apartment with gym and free parking,15813976,Fiona,,Newington and Dalkeith Road,55.93538,-3.17258,Entire home/apt,250,4,37,2024-08-24,1.33,1,4,10,
625978491968386496,Peaceful flat with easy access to city centre,245065418,Samuel,,Slateford and Chesser,55.928593,-3.242892,Private room,65,10,64,2024-09-07,2.35,1,35,19,
626186202086241854,Cheerful home with garden - sleeps 3,16342540,Niamh,,Bonnington,55.97058,-3.18872,Private room,140,5,3,2023-08-15,0.11,1,226,0,
626495122383982978,VIEWFORTH/MEADOWS RESIDENCE,54714349,Jane,,Bruntsfield,55.937332,-3.208309,Entire home/apt,134,2,159,2024-09-11,5.87,6,88,68,
626777997152017640,"Central 2 bed, 2 bath flat with balcony & carspace",43189470,Louise,,Tollcross,55.94212,-3.20297,Entire home/apt,,2,14,2024-09-08,0.52,1,0,8,
627353895972676836,Cosy 2 Bedroom Luxury Apartment,109354163,Hamish,,Dalry and Fountainbridge,55.9437755251966,-3.2220518589019775,Entire home/apt,320,2,5,2024-06-22,1.20,1,177,5,
627446661225709005,Spacious Georgian Newtown Apartment,437890631,Nicholas,,New Town East and Gayfield,55.95698,-3.19253,Entire home/apt,155,2,147,2024-09-11,5.70,1,255,74,EH-67686-F
628021850790579095,Stunning Loft Style Apt| Pass The Keys,459344513,Emma And Max Pass The Keys,,Shandon,55.93674,-3.22346,Entire home/apt,363,2,36,2024-09-07,1.37,1,135,15,
628083173008310827,Calm and Cozy Modern Flat in Central New Town,37967462,Natalie,,Deans Village,55.9499,-3.21542,Entire home/apt,146,2,108,2024-09-11,4.21,1,234,61,EH-67678-F
628154333330258490,Delightful 4 bedroom family home in Newington,87762710,Denise,,"Blackford, West Mains and Mayfield Road",55.92817,-3.16935,Entire home/apt,469,1,55,2024-09-07,2.18,33,128,24,EH-68346-F
628231195716017855,Lovely 1 bedroom flat near Murrayfield,142494940,Elise,,Gorgie West,55.93907,-3.2357,Entire home/apt,89,2,75,2024-08-25,2.80,1,96,47,
628246028221994750,38@bidecollective5,88995720,Pauline,,New Town West,55.95404,-3.20498,Private room,140,2,156,2024-09-07,5.63,10,256,69,
628887320128006575,Lovely 2 Bedroom Flat in the Heart of Stockbridge,159751280,Oscar,,Stockbridge,55.95702,-3.21393,Entire home/apt,130,2,158,2024-09-09,5.69,2,31,78,
629024035333256014,38@bidecollective4,88995720,Pauline,,Deans Village,55.951516526527854,-3.2039519771933556,Private room,151,2,131,2024-09-08,4.94,10,254,66,
629293873422020110,Guest bedroom at a shared flat with Ocean view,80965318,Lene,,Western Harbour and Leith Docks,55.987164,-3.188541,Private room,66,1,46,2024-08-25,1.64,1,11,24,
630199321697664031,"Stylish, central 2 bedroom Top floor New Town flat",9528318,Stephanie,,New Town West,55.95656,-3.19421,Entire home/apt,200,4,25,2024-08-19,0.92,1,9,14,
630211961551991363,Ground floor 1 bedroom apartment with Netflix,62009247,Shirene,,Liberton West and Braid Hills,55.906536,-3.165585,Entire home/apt,65,2,38,2024-09-06,1.40,2,123,12,101002082947
630976684526000318,Vibrant & cosy 1-bed flat in very central location,14119224,Rhine,,Hillside and Calton Hill,55.96091,-3.17922,Entire home/apt,230,4,15,2024-08-15,0.57,1,351,5,
631196101353556422,38@bidecollective7,88995720,Pauline,,Deans Village,55.95278,-3.20252,Private room,115,2,138,2024-09-10,5.13,10,293,64,
631202775002992472,38@bidecollective8,88995720,Pauline,,Deans Village,55.95284,-3.20485,Private room,104,2,126,2024-09-10,4.68,10,273,61,
631562817729970211,Doubleroom with private external bathroom,460156938,Mamta,,Muirhouse,55.96901,-3.25298,Private room,540,7,0,,,1,90,0,
631828956543084167,Bright Stylish Flat at the Shore in Sunny Leith,11532390,Victor & Aaron,,The Shore and Constitution Street,55.97437,-3.16969,Entire home/apt,146,2,78,2024-09-02,2.81,2,82,31,
632310119149538787,Traditional Apartment In The Heart Of Edinburgh,73130543,Jacqueline,,Meadowbank and Abbeyhill North,55.9575,-3.16958,Entire home/apt,,90,42,2024-08-26,1.62,2,0,18,
632581167439088720,Blue Door at the Rosemount,102855586,Neil,,Tollcross,55.9457,-3.20944,Entire home/apt,,2,24,2024-08-26,0.87,1,0,12,In progress
633110085565319238,"2 Bedrooms flat in Charming Newhaven, Leith",6454275,Roberta,,Western Harbour and Leith Docks,55.98155,-3.19306,Entire home/apt,113,3,54,2024-09-09,2.11,3,166,28,
633110353101876059,"Cosy flat in Newhaven, Leith",6454275,Roberta,,North Leith and Newhaven,55.97964,-3.1948,Entire home/apt,85,3,33,2024-05-14,1.23,3,166,13,
633610430413171641,Light and airy 3 bedroom flat on south side,383354076,Dee,,Marchmont East and Sciennes,55.938,-3.193363,Entire home/apt,268,6,0,,,1,100,0,
633742849856068665,Cosy 2 bedroom home in the  city centre,2580495,Jack,,Prestonfield,55.93554,-3.16112,Entire home/apt,249,5,0,,,1,83,0,
633893491237544124,Brunswick Road Lovely 2 Bed Apartment,317425302,Ondrej,,Hillside and Calton Hill,55.95979,-3.17296,Entire home/apt,145,1,44,2024-08-16,1.66,24,216,9,
633952690841214525,Cosy-stylish 2 bedroom flat at old town Edinburgh,132821529,Elton,,"Canongate, Southside and Dumbiedykes",55.95044,-3.17891,Entire home/apt,,3,69,2024-08-31,2.49,1,0,31,101002063369
634404182041106905,"Exclusive 2 Bed w/ Free Private Parking, West End",344268039,Rentir,,Deans Village,55.951431,-3.21334,Entire home/apt,342,2,42,2024-08-31,1.65,51,220,26,101002083188
635169422944027987,Comfy 2 bed flat near Edinburgh city centre!,450732525,James,,Broughton North and Powderhall,55.96492,-3.19169,Entire home/apt,164,2,112,2024-09-09,4.14,6,192,61,
635213887074044045,Dock Street - Lovely 2BR in the Mariners Church,87762710,Denise,,North Leith and Newhaven,55.977066,-3.174436,Entire home/apt,216,1,97,2024-08-21,3.67,33,18,46,EH-68296-F
635343845483010526,Edlets Edinburgh 6 Bedroom Apartments,21906467,Alison,,Bruntsfield,55.93969,-3.21545,Entire home/apt,,7,0,,,63,63,0,
635524108606023738,Private Door Stockbridge Garden Apartment,460939363,Katy,,Stockbridge,55.96159,-3.20989,Entire home/apt,353,2,20,2024-09-08,0.76,1,320,14,EH - 66474-F
637091721251747036,3 bedroom House with lovely garden in Edinburgh.,168779712,Usman,,Broomhouse and Bankhead,55.92606,-3.27724,Entire home/apt,280,2,94,2024-09-07,3.48,2,172,48,
637389883115486887,Central 3 BR city apartment with garden,461473515,Svnbay,,Broughton South,55.96263,-3.18998,Entire home/apt,264,3,140,2024-09-02,5.39,1,108,76,
637436644576045005,Spacious Family Private Room,412396054,George,,Gilmerton South and the Murrays,55.90386,-3.128,Private room,75,3,26,2024-08-07,0.96,3,88,6,
637466787716231695,Embra; a king-size room in a perfect location!,37224008,Johanna,,Hillside and Calton Hill,55.959499,-3.180247,Private room,100,2,113,2024-09-05,4.18,2,41,54,EH-70325-F
637580585646430330,luxury 1 Bedroomed Apartment in the Royal Mile,461525700,Nicola,,"Canongate, Southside and Dumbiedykes",55.95044,-3.17961,Entire home/apt,181,2,130,2024-09-06,4.69,1,196,57,
637596817251315867,Stylish room at the meadows with the cutest cat,145478422,J,,Tollcross,55.94221115112305,-3.2027668952941895,Private room,120,2,98,2024-09-10,3.82,1,161,53,
638206141781202388,Spacious apartment in Edinburgh New Town,73603390,Samantha,,Canonmills and New Town North,55.960812,-3.200801,Entire home/apt,379,3,86,2024-09-05,3.37,1,218,42,
638235073084630287,York Place City Centre 3 bedroom Apartment,65331433,Suzanne,,"Old Town, Princes Street and Leith Street",55.95630645751953,-3.1913750171661377,Entire home/apt,350,2,41,2024-08-19,1.89,17,214,34,EH-69475-F
638489147008763045,"Spacious one-bedroom apartment in Leith, Edinburgh",203097313,Ryan,,North Leith and Newhaven,55.9762,-3.18143,Entire home/apt,134,3,116,2024-09-08,4.28,1,62,41,
638503557326894936,Spacious 2 bedroom gorgeous flat near Stockbridge,22654603,Elzbieta,,Comely Bank,55.95547,-3.21981,Entire home/apt,250,3,23,2024-09-08,0.83,2,10,2,
638929920133424149,Single Room,50071323,Jesus,,Northfield and Piershill,55.95623057986077,-3.1473037826624695,Private room,,12,36,2024-08-26,1.30,2,0,6,
638988273949152993,Beautiful bedroom in stylish Edinburgh flat,36228901,Fraser,,Morningside,55.929821,-3.209809,Private room,65,2,60,2024-09-12,2.21,1,67,26,
639179366045386277,Entire flat in central Stockbridge,461921120,Erin,,Stockbridge,55.95746,-3.21306,Entire home/apt,133,2,128,2024-09-01,4.73,1,30,77,
639596811111268482,Modern and Cozy City Centre Flat - Free Parking,30102387,Michelle,,Hillside and Calton Hill,55.96016311645508,-3.1780600547790527,Entire home/apt,150,4,43,2024-09-04,4.74,1,156,43,EH-71908-F
640386801723011681,Charming 1-bed ap near Leith Links w/ patio,37563463,Altido,,Western Harbour and Leith Docks,55.97004,-3.15863,Entire home/apt,122,3,23,2024-08-27,0.85,112,304,16,
640423874304496137,Haymarket - Single bunk room,37563463,Altido,,Deans Village,55.94569,-3.22042,Private room,113,3,5,2024-04-07,0.19,112,345,2,
640433277742696230,"Heart of Edinburgh, very close to the Royal Mile",462207378,Robert Nairn,,Abbeyhill,55.95722629999999,-3.1688596,Entire home/apt,300,2,4,2023-08-27,0.16,1,48,0,
640987385330738962,Bright and Spacious 3 Bed Flat with Free Parking,39958544,Marko,,Oxgangs,55.90586,-3.22326,Entire home/apt,,3,5,2024-08-18,0.20,1,0,3,
641024989694402986,Double Room by The Shore,544579,Alice,,Great Junction Street,55.972877475808495,-3.1720396451407864,Private room,75,2,54,2024-09-04,2.13,2,44,48,
641059546380221447,Traditional 3-Bed apartment next to the Botanics,471699189,Adam,,"Inverleith, Goldenacre and Warriston",55.9698,-3.2081,Entire home/apt,229,1,107,2024-08-26,4.05,5,76,53,101002070982
641145293219316993,Ann House - superbly located 3 bed with lift,87762710,Denise,,Stockbridge,55.9572377,-3.2138437,Entire home/apt,238,1,70,2024-09-10,2.59,33,0,36,EH-70589-P
641237781624489166,Double bed + free parking in Edinburgh,338761479,Ali,,The Shore and Constitution Street,55.97421,-3.16421,Private room,62,5,29,2024-09-08,1.09,1,28,11,
641326943217286912,very central St. Andrew Street,163348928,David,,New Town West,55.9556315,-3.1925426,Entire home/apt,231,2,70,2024-09-04,2.62,3,6,38,EH-69754-P
641807111768011546,The one on Leith Walk,13932349,Fedora,,Leith (Albert Street),55.96325,-3.17588,Entire home/apt,137,3,134,2024-09-09,5.02,1,3,53,EH-71194-F
642372781301046792,The Forrest Road Residence,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.94655,-3.19231,Entire home/apt,9999,1,27,2024-07-22,0.98,46,99,10,
642659073432155266,Ensuite bedroom with private garden entrance,462695333,Sabela,,Hillside and Calton Hill,55.95846,-3.17862,Private room,71,3,128,2024-09-13,4.65,1,14,53,
642683443439565834,Beautiful Porteous apartment in Grassmarket,95259492,Donata,,"Old Town, Princes Street and Leith Street",55.94744,-3.19601,Entire home/apt,,2,22,2024-08-19,0.82,1,0,4,
643007740289555168,"Bright and Quiet 1 Bedroom apt, close to Haymarket",316691159,Viktor & Hana,,Gorgie East,55.94326,-3.22279,Entire home/apt,125,2,102,2024-08-26,3.77,7,44,41,
643123334680166046,"Open Plan 2 Bed Apt, Near Edinburgh Castle",344268039,Rentir,,Tollcross,55.946139549352694,-3.2036583878356906,Entire home/apt,271,2,5,2024-06-21,0.19,51,180,1,Pending
643206756807047447,Cosy top floor flat in the centre of Edinburgh,134307421,Tom,,Easter Road and Hawkhill Avenue,55.9637217,-3.1738642,Entire home/apt,120,1,58,2024-09-08,2.11,1,225,22,
643253260412381464,Stylish + cosy 2-bed property near the city centre,450732525,James,,Broughton North and Powderhall,55.96476,-3.18941,Entire home/apt,169,2,61,2024-08-25,2.23,6,72,39,
643276258039936877,Stylish Apartment in Stockbridge,99892107,Ursula,,New Town West,55.95705,-3.20574,Entire home/apt,,5,9,2024-08-24,0.34,1,0,3,
643278200715023230,Beautiful 5 Bedroom Detached House and Patio,462844256,David,,Drylaw,55.96208,-3.24748,Entire home/apt,297,3,90,2024-09-09,3.39,1,81,42,
643320173171487477,Newly renovated 1BR APT near charming Newhaven!,450732525,James,,Trinity East and The Dudleys,55.97623,-3.19786,Entire home/apt,173,2,52,2024-09-07,1.92,6,7,17,
643325974544967227,Princes Street flat full view of Edinburgh Castle!,64611059,Ceci,,"Old Town, Princes Street and Leith Street",55.95083,-3.19809,Entire home/apt,304,4,31,2024-08-14,1.12,2,93,20,
643456320494888187,City Centre Brand New One Bedroom with Views,34516872,John,,"Old Town, Princes Street and Leith Street",55.9541396,-3.1875583,Entire home/apt,290,4,2,2022-08-22,0.08,2,270,0,
